sentID.BTEC	split	lang	sent
15807	corpus-6-dev	FR	Un dessert?
15808	corpus-6-train	FR	Je voudrais m'assurer de l'heure de départ.
15809	corpus-6-train	FR	Je serai au Hilton.
15811	corpus-6-train	FR	Pouvez-vous me poster cette lettre?
15814	corpus-6-test-corpus-26-train	FR	Vraiment. Aujourd'hui, c'est dimanche, et dimanche est le pire des jours.
15817	corpus-6-train	FR	Une famille de quatre personnes : mes parents, ma petite sœur et moi.
15819	corpus-6-train	FR	Quel est le nom de l'artiste?
15821	corpus-6-train	FR	Demandez-lui d'appeler avant dix heures, heure du Japon.
15828	corpus-6-train	FR	Comment puis-je me rendre au temple?
15829	corpus-6-train	FR	Que buvez-vous?
15831	corpus-6-train	FR	Vous pouvez me donner le numéro de téléphone d'une chaîne de taxis?
15832	corpus-6-train	FR	Trois beignets et un cookie, s'il vous plaît.
15834	corpus-6-train	FR	Je serai là d'ici une heure.
15835	corpus-6-train	FR	Bonjour. Pier One Fish and Grill. Que puis-je pour vous?
15836	corpus-6-train	FR	Merci. Puis-je parler à Mlle Yamato, s'il vous plaît?
15838	corpus-6-train	FR	Y a-t-il une boutique hors taxes ici?
15839	corpus-6-train	FR	Comment peut-on retirer de l'argent?
15840	corpus-6-train	FR	Oui. J'aimerais reconfirmer ma réservation sur le vol dix-sept pour Tokyo dimanche prochain. Mon nom est Reiko Mori. M-O-R-I.
15842	corpus-6-train	FR	Je me demande quelles couleurs seront à la mode cette automne.
15845	corpus-6-train	FR	J'aimerais réserver un siège-couchette pour Washington D.C., s'il vous plaît.
15849	corpus-6-train	FR	Je vous conseille de visiter le bâtiment des Nations Unies également situé sur East River.
15853	corpus-6-train	FR	Elle a quatre-vingt dix-neuf. J'aimerais dépenser quatre-vingt dix-neuf dollars environ.
15854	corpus-6-train	FR	Montrez-moi cette pipe. La troisième.
15855	corpus-6-train	FR	Si la personne était bouddhiste, oui. Mais beaucoup de familles organisent les funérailles à domicile.
15856	corpus-6-train	FR	Une chemise blanche et deux paires de chaussettes.
15857	corpus-6-train	FR	Environ mille dollars.
15859	corpus-6-train	FR	Combien coûte le billet le moins cher?
15862	corpus-6-train	FR	Un bifteck dans l'aloyau et une salade verte, s'il vous plaît.
15863	corpus-6-train	FR	D'accord, prenez votre temps, je vous prie. Si vous avez besoin de quoi que ce soit, faites-moi le savoir.
15864	corpus-6-train	FR	C'est pour moi.
15866	corpus-6-train	FR	Je veux commander une pizza. Qui livre ici? Quel est le numéro?
15867	corpus-6-train	FR	Je vais être en retard.
15870	corpus-6-train	FR	Avez-vous une meilleure chambre?
15871	corpus-6-train	FR	Il faut une journée complète. Le guide viendra vous prendre ici à neuf heures du matin.
15872	corpus-6-train	FR	Choisissez un bon vin pour accompagner notre repas, je vous prie.
15873	corpus-6-dev	FR	Je voudrais un billet de cinquante dollars et cinq billets de dix dollars, s'il vous plaît.
15878	corpus-6-train	FR	La population de Tokyo est de près de douze millions d'habitants. C'est une ville surpeuplée et le prix du logement y est élevé.
15880	corpus-6-train	FR	Vous pouvez appeler directement de votre chambre.
15881	corpus-6-train	FR	Combien coûte le supplément pour une personne?
15883	corpus-6-train	FR	Non frappé, s'il vous plaît.
15885	corpus-6-train	FR	Combien de temps encore avant le départ?
15890	corpus-6-train	FR	Cette crème est-elle pour peau sèche ou pour peau grasse?
15893	corpus-6-train	FR	Excusez-moi. Je me suis perdu.
15894	corpus-6-train	FR	Eh bien, je pensais aux sushi. Et vous?
15895	corpus-6-train	FR	J'aimerais participer à l'excursion facultative de demain.
15896	corpus-6-test-corpus-26-train	FR	Oui, c'est un problème de traitement des déchets.
15897	corpus-6-test-corpus-26-train	FR	J'aimerais ce modèle en cinq places.
15898	corpus-6-train	FR	Si je les achète ensemble, vous me ferez un prix?
15899	corpus-6-test-corpus-26-train	FR	Beaucoup de familles ont deux revenus.
15902	corpus-6-test-corpus-26-train	FR	"Oh. C'est un argent rare ""Lune et clocher"". Etes-vous sûr de vouloir l'échanger?"
15903	corpus-6-train	FR	Puis-je avoir deux litres de lait?
15904	corpus-6-train	FR	Nous resterons pour la nuit.
15905	corpus-6-train	FR	Je voudrais louer une voiture.
15906	corpus-6-train	FR	Le trois novembre, c'est la Journée de la Culture.
15907	corpus-6-dev	FR	Je cherche un chemisier pour une fillette de dix ans.
15908	corpus-6-train	FR	J'ai perdu mon passeport.
15910	corpus-6-train	FR	Oui, j'ai ceux-ci.
15911	corpus-6-test-corpus-26-train	FR	Ma mère et ma sœur viennent du Japon pour me voir. Elles arriveront ici vers dix-neuf heures.
15916	corpus-6-dev	FR	Raccrochez une fois, s'il vous plaît.
15918	corpus-6-train	FR	AU SECOURS.
15919	corpus-6-train	FR	Vous faites payer plus cher que le prix du ticket.
15920	corpus-6-train	FR	Attendez. Trois pâtés de maisons, puis à gauche?
15922	corpus-6-train	FR	Qui est le chanteur?
15925	corpus-6-train	FR	Est-ce qu'il y a un marché près d'ici?
15926	corpus-6-train	FR	Je ne sais pas comment fermer ces rideaux.
15928	corpus-6-train	FR	Comment puis-je me rendre à Central Park?
15929	corpus-6-train	FR	Je me suis fâchée contre lui.
15931	corpus-6-train	FR	Envoyez-le en express, s'il vous plaît.
15932	corpus-6-train	FR	Envoyez ceci en bagage non accompagné, voulez-vous?
15933	corpus-6-dev	FR	Combien coûte le ticket de bus pour Boston?
15934	corpus-6-train	FR	Passez par cette porte et prenez à droite.
15935	corpus-6-train	FR	Vous devez payer un supplément pour le dessert.
15938	corpus-6-train	FR	J'en cherche d'autres.
15939	corpus-6-train	FR	Je m'appelle Hisae Chiba. Je suis Japonaise.
15940	corpus-6-train	FR	Il me faut de la moutarde.
15941	corpus-6-train	FR	Donnez-moi une brique de cette marque.
15942	corpus-6-test-corpus-26-train	FR	Le marron a beaucoup de succès cette année.
15946	corpus-6-train	FR	Oui. Mais dans les villes plus petites et même dans la vieille ville de Tokyo, nous avons beaucoup de petits distributeurs spécialisés indépendants.
15947	corpus-6-train	FR	Avez-vous autre chose de meilleure qualité?
15949	corpus-6-dev	FR	Que me conseilleriez-vous de voir par-dessus tout à Kyoto?
15950	corpus-6-test-corpus-26-test	FR	Bonne idée. Tu comptes venir quand?
15951	corpus-6-dev	FR	Où travaillez-vous?
15952	corpus-6-train	FR	Puis-je vous demander un menu végétarien?
15955	corpus-6-train	FR	Combien coûte la chambre?
15958	corpus-6-train	FR	C'est pas trop mal. Mais je le préfère un peu plus épicé.
15960	corpus-6-train	FR	Pourriez-vous me conseiller un dictionnaire français-anglais?
15961	corpus-6-train	FR	Merci. Ça m'a fait plaisir de vous voir. Au revoir.
15962	corpus-6-train	FR	Puis-je faire une pause à l'hôtel d'à côté?
15963	corpus-6-train	FR	Ça fera dix-huit dollars pour les timbres. Voici une déclaration de douanes pour votre colis.
15966	corpus-6-train	FR	A quelle heure le médecin peut-il venir?
15967	corpus-6-test-corpus-26-train	FR	OK. Deux places, s'il vous plaît.
15970	corpus-6-train	FR	Y a-t-il de quoi boire sur le bateau?
15971	corpus-6-train	FR	Les nuages sont magnifiques vus d'ici.
15972	corpus-6-train	FR	Puis-je vous venir en aide?
15973	corpus-6-train	FR	Je veux voir le quartier des finances.
15975	corpus-6-train	FR	Je prends des cours de natation.
15976	corpus-6-train	FR	Vous avez du café instantané?
15977	corpus-6-train	FR	Le mardi après-midi, ce terminal n'est pas très fréquenté.
15978	corpus-6-dev	FR	C'est violent?
15981	corpus-6-train	FR	Oui, voyons. Je vais commencer par un verre de vin.
15983	corpus-6-train	FR	Réparez la lampe, je vous prie.
15984	corpus-6-train	FR	Je voudrais changer la réservation.
15985	corpus-6-train	FR	Si vous oubliez, vous risquez de perdre votre réservation.
15986	corpus-6-train	FR	Quelqu'un de bien fera l'affaire.
15987	corpus-6-train	FR	On te retrouve à la piscine vers treize heures, d'accord?
15988	corpus-6-train	FR	Non. Ce quai est pour les trains en direction opposée.
15989	corpus-6-test-corpus-26-train	FR	Où est le marché?
15990	corpus-6-dev	FR	Merci. J'apprécie énormément votre prévenance.
15992	corpus-6-train	FR	Je désirerais dîner pour moins de trente dollars, boissons comprises.
15993	corpus-6-train	FR	Je veux faire repasser ces vêtements.
15995	corpus-6-train	FR	Bonjour. J'ai réservé pour dix-neuf heures ce soir. Mais j'aimerais changer l'heure, c'est au nom de Suzuki.
15996	corpus-6-train	FR	Avez-vous votre passeport et votre billet? C'est une boutique hors taxe, vous comprenez?
15997	corpus-6-train	FR	Quel genre de produits convient aux peaux grasses?
15998	corpus-6-train	FR	Il est temps de commencer.
15999	corpus-6-train	FR	Et si on allait au cinéma?
16002	corpus-6-train	FR	Je voudrais encaisser un chèque-voyage.
16005	corpus-6-train	FR	Non, pas du tout, Monsieur.
16007	corpus-6-test-corpus-26-train	FR	J'ai hâte d'essayer ma nouvelle combinaison de course.
16009	corpus-6-train	FR	Vous pouvez y aller à pied ou en métro. Voici un plan du métro.
16011	corpus-6-train	FR	Tenez, votre pourboire.
16012	corpus-6-train	FR	Je voudrais une paire de sandales, s'il vous plaît.
16014	corpus-6-train	FR	Des fleurs de cerisier. Elles fleurissent au printemps.
16015	corpus-6-train	FR	Deux autres bières, s'il vous plaît.
16016	corpus-6-test-corpus-26-train	FR	Je pensais que vous mangiez juste des beignets.
16018	corpus-6-train	FR	Dix de un, je vous prie.
16019	corpus-6-train	FR	Merci. Prévenez-moi quand on arrive. Je ne connais pas vraiment Londres.
16020	corpus-6-train	FR	Noir. Vous pouvez me montrer une autre paire en noir?
16021	corpus-6-train	FR	Combien coûtent les retouches et combien de temps demandent-elles?
16024	corpus-6-train	FR	Faites chauffer la pièce tout de suite.
16026	corpus-6-train	FR	OK. Je vais prendre un billet aller-retour.
16027	corpus-6-train	FR	C'était comment? C'était bien?
16028	corpus-6-train	FR	Ce sont généralement de légères chutes de neige d'un pouce ou deux.
16029	corpus-6-train	FR	Au Plaza Hotel, chambre sept cent deux.
16030	corpus-6-train	FR	Je n'en sais rien. Je n'en connais aucun.
16031	corpus-6-train	FR	Vous avez un très bon smash.
16032	corpus-6-train	FR	Je vous le passe.
16033	corpus-6-train	FR	J'ai mangé il y a un moment.
16034	corpus-6-test-corpus-26-train	FR	Combien coûte le billet pour Edimbourg en première classe, s'il vous plaît?
16036	corpus-6-train	FR	Je vous en prie.
16037	corpus-6-dev	FR	Avez-vous des étiquettes?
16038	corpus-6-train	FR	Bien sûr. Quand voulez-vous jouer?
16041	corpus-6-dev	FR	Le plus tôt serait quand?
16042	corpus-6-test-corpus-26-train	FR	On dirait qu'il manque dix dollars à la somme que vous m'avez remise.
16043	corpus-6-train	FR	Bonjour. Je suis bien chez les Brown?
16045	corpus-6-train	FR	Puis-je voir le chapeau en vitrine, s'il vous plaît?
16046	corpus-6-test-corpus-26-train	FR	Je viens d'appeler M. Smith à la chambre deux cent un, mais personne n'a répondu. Savez-vous s'il est descendu ici?
16048	corpus-6-train	FR	Ce serait sympa pour demain.
16049	corpus-6-train	FR	Ça prend combien de temps d'ici?
16050	corpus-6-train	FR	J'avais demandé un siège non fumeur, mais je me retrouve avec une place fumeur.
16051	corpus-6-train	FR	Parfait. Réservez deux places en première classe sur ce vol.
16054	corpus-6-train	FR	Vous avez l'appendicite.
16058	corpus-6-train	FR	Pouvez-vous me trouver une baby-sitter?
16060	corpus-6-train	FR	Un petit sac marron en cuir.
16061	corpus-6-test-corpus-26-train	FR	J'en voudrais un moderne.
16062	corpus-6-train	FR	Qu'est-ce qui est plus pratique, le bus ou le métro?
16066	corpus-6-train	FR	Il est quatorze heures dix.
16067	corpus-6-train	FR	J'ai la cheville enflée.
16068	corpus-6-train	FR	J'ai vraiment eu de la chance de trouver un billet pour ce soir. Je ne suis arrivé en ville qu'à quinze heures.
16069	corpus-6-train	FR	Un des verrous de la fenêtre est cassé.
16070	corpus-6-test-corpus-26-train	FR	Je travaille pour une maison d'édition.
16071	corpus-6-train	FR	Je souhaiterais l'envoyer en express.
16073	corpus-6-test-corpus-26-train	FR	Vous voulez bien remplir ceci?
16074	corpus-6-train	FR	Est-ce qu'il vous reste des compartiments isolés en première classe?
16075	corpus-6-train	FR	Est-ce que vous pouvez me faire des paquets cadeaux pour ces deux-là?
16080	corpus-6-test-corpus-26-test	FR	Quelle est cette rue?
16081	corpus-6-train	FR	Comme j'ai acheté trop de souvenirs et que je ne peux pas tout mettre dans ma valise, j'aimerais avoir un sac ou quelque chose de ce genre.
16082	corpus-6-test-corpus-26-test	FR	Pouvez-vous peser ce paquet?
16083	corpus-6-train	FR	Très bien, Monsieur. Je vais d'abord m'occuper de vos bagages.
16086	corpus-6-train	FR	La même chose, s'il vous plaît.
16088	corpus-6-train	FR	Eh bien, ma réservation a été confirmée, alors est-ce que vous pourriez appeler le responsable, s'il vous plaît?
16089	corpus-6-test-corpus-26-train	FR	Comment dit-on ça en anglais?
16091	corpus-6-test-corpus-26-train	FR	Remontez cette allée tout droit. Vous le trouverez sur la droite.
16094	corpus-6-train	FR	Je n'ai pas d'argent.
16098	corpus-6-test-corpus-26-train	FR	Je voudrais assurer ceci.
16100	corpus-6-dev	FR	Vérifiez tout, je vous prie.
16101	corpus-6-dev	FR	Donnez-nous une bonne table près de la scène, s'il vous plaît.
16103	corpus-6-train	FR	Et si on allait au pub?
16104	corpus-6-train	FR	Vous pouvez me trouver une taille plus petite?
16106	corpus-6-test-corpus-26-train	FR	Bonjour. Vous êtes à l'accueil. Que puis-je faire pour vous?
16107	corpus-6-dev	FR	Si vous voulez fumer, veuillez reculer jusqu'aux rangs quarante à cinquante.
16108	corpus-6-train	FR	SILENCE.
16109	corpus-6-train	FR	Relevez vos manches, merci.
16110	corpus-6-train	FR	C'est gentil à vous de me laisser séjourner ici.
16115	corpus-6-train	FR	Ce bus va-t-il à l'aéroport?
16116	corpus-6-train	FR	J'aimerais réserver une table pour trois.
16117	corpus-6-train	FR	Pourquoi pas cet après-midi, vers seize heures?
16121	corpus-6-train	FR	Trois heures du matin.
16122	corpus-6-dev	FR	Au cinquième étage.
16123	corpus-6-dev	FR	Où dois-je le signaler?
16124	corpus-6-train	FR	Vous avez un cours pour débutants?
16125	corpus-6-train	FR	Je voudrais des crayons.
16126	corpus-6-train	FR	Il n'est pas nécessaire de faire la chambre.
16127	corpus-6-test-corpus-26-train	FR	Très bien. Entrez donc.
16130	corpus-6-test-corpus-26-test	FR	Oui, Monsieur. Je viens prendre mon petit déjeuner ici tous les jours, du lundi au vendredi, avant d'aller travailler.
16133	corpus-6-train	FR	N'est-ce pas une magnifique journée?
16136	corpus-6-train	FR	Qui est le réalisateur?
16137	corpus-6-train	FR	Ouvrez votre sac, s'il vous plaît. Ce sont des pilules, n'est-ce pas?
16138	corpus-6-train	FR	Je peux réserver pour huit heures trente demain matin?
16140	corpus-6-test-corpus-26-dev	FR	Pas de problème.
16141	corpus-6-test-corpus-26-train	FR	Passez-moi le trente-deux soixante-neuf dix-huit.
16143	corpus-6-train	FR	Samedi, ça tombe mal, je dois aider mon père.
16144	corpus-6-dev	FR	Je voudrais me rendre à l'arrêt de bus le plus proche.
16146	corpus-6-train	FR	On a volé mon passeport.
16147	corpus-6-train	FR	C'est servi avec du riz et des légumes.
16148	corpus-6-train	FR	Je voudrais changer ma commande.
16149	corpus-6-train	FR	Oui, Monsieur. Je vais vous mettre en relation immédiatement. Ne quittez pas.
16150	corpus-6-train	FR	J'aimerais t'inviter à ma fête d'anniversaire.
16151	corpus-6-train	FR	Ben, il faudra m'appeler avant de venir la prochaine fois.
16153	corpus-6-train	FR	Où se trouve le square?
16154	corpus-6-train	FR	Avez-vous d'autres vols?
16156	corpus-6-train	FR	Vous pouvez les prendre à la porte avant l'embarquement. Merci de montrer ce reçu.
16158	corpus-6-test-corpus-26-train	FR	Oui, nous pouvons vous servir à partir de sept heures.
16159	corpus-6-train	FR	Il n'y a pas de boutiques comme ça au Japon. Alors, qu'est-ce que je vais faire?
16164	corpus-6-train	FR	Ouais.
16167	corpus-6-test-corpus-26-train	FR	Allongez-vous ici.
16169	corpus-6-test-corpus-26-test	FR	Quel service rapide!
16171	corpus-6-dev	FR	J'aimerais changer mon vol pour le neuf octobre.
16179	corpus-6-train	FR	Les travers de porc ont beaucoup de succès ici.
16181	corpus-6-train	FR	Pourriez-vous me dire quand le bus arrivera sur la quarante-deuxième rue?
16182	corpus-6-train	FR	Tournez à gauche au deuxième feu, s'il vous plaît.
16183	corpus-6-train	FR	Où sont les autres?
16186	corpus-6-dev	FR	Quel étage?
16189	corpus-6-train	FR	En différents coloris?
16191	corpus-6-test-corpus-26-train	FR	Peut-être que ça va encore arriver.
16193	corpus-6-train	FR	Y a-t-il un micro-ondes?
16195	corpus-6-train	FR	Où se trouve le centre de conférences?
16196	corpus-6-train	FR	Une place non fumeur en première classe, s'il vous plaît.
16197	corpus-6-train	FR	Est-ce que je dois rester alité?
16198	corpus-6-train	FR	Pouvez-vous le rééditer en un jour?
16199	corpus-6-train	FR	Quelle est votre spécialité?
16200	corpus-6-train	FR	Je suis avec mon mari.
16203	corpus-6-dev	FR	Pouvez-vous me montrer une pièce d'identité?
16204	corpus-6-dev	FR	Je suis de groupe sanguin A.
16205	corpus-6-train	FR	Puis-je changer pour une chambre avec vue sur l'océan?
16206	corpus-6-train	FR	Un aller simple, s'il vous plaît.
